"Book Title","ISBN","Rating","Author","Language","Pages","Publication","Publish Date","Genres","Book URL"
"A Nation Rising: Untold Tales of Flawed Founders, Fallen Heroes, and Forgotten Fighters from America's Hidden History","9780061118203","3.61","Kenneth C. Davis","English","320","Smithsonian","May 11th 2010","['History', 'Nonfiction', 'North American Hi...', 'American History', 'Politics', 'Biography', 'Historical']","https://www.goodreads.com/book/show/7232632-a-nation-rising"
"Grey: Fifty Shades of Grey as Told by Christian | Book Summary","-1","2.56","Elite Summaries","","30","","","[]","https://www.goodreads.com/book/show/35162572-grey"
"Nuclear Family: A Tragicomic Novel in Letters","9781250165237","4.01","Susanna Fogel","","[]","Holt McDougal","July 18th 2017","['Fiction', 'Humor', 'Humor', 'Funny', 'Adult', 'Literature', 'Jewish', 'Novels', 'Adult Fiction', 'New York']","https://www.goodreads.com/book/show/34542618-nuclear-family"
"Sweet Jones: Pimp C's Trill Life Story","9780692461273","4.6","Julia Beverly","English","726","Shreveport Ave","July 28th 2015","['Music', 'Biography', 'Autobiography']","https://www.goodreads.com/book/show/25930802-sweet-jones"
"The Passionettes","-1","5.0","John Blandly","English","91","AvantLifeGuard Books","June 10th 2015","[]","https://www.goodreads.com/book/show/25918717-the-passionettes"
"American Vampire, Vol. 1","9781401228309","3.98","Scott Snyder","English","192","Vertigo","October 5th 2010","['Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Horror', 'Paranormal', 'Vampires', 'Fiction']","https://www.goodreads.com/book/show/7619398-american-vampire-vol-1"
"A Love Story How God Pursued Me and Found Me: An Impossibly True Story","9781615077588","4.13","Samantha Ryan Chandler","English","130","CrossBooks Publishing","November 25th 2015","['Christian', 'Nonfiction', 'New Adult', 'Inspirational', 'Drama', 'Literature', '21st Century', 'Self Help', 'Personal Development', 'Self Help', 'Christian', 'Christian Non Fiction']","https://www.goodreads.com/book/show/11592779-a-love-story-how-god-pursued-me-and-found-me"
"Shadows Cast by Stars","9781442401921","3.57","Catherine Knutsson","English","464","Atheneum Books for Young Readers","June 4th 2013","['Young Adult', 'Fantasy', 'Science Fiction', 'Dystopia', 'Science Fiction', 'Fantasy', 'Paranormal', 'Romance']","https://www.goodreads.com/book/show/16074790-shadows-cast-by-stars"
"Iris Investigates: Beastly Goings On In Pelican Wharf","-1","4.97","David Jacks","English","39","Wolf-Hawk Writing","February 2012","['Earth', 'The World', 'Childrens', 'Childrens', 'Picture Books']","https://www.goodreads.com/book/show/13576447-iris-investigates"
"Milk and Honey","-1","4.18","Rupi Kaur","English","208","Andrews McMeel Publishing","October 6th 2015","['Poetry', 'Feminism', 'Nonfiction']","https://www.goodreads.com/book/show/26877039-milk-and-honey"
"Ð£ÐºÑÐ¸","9786175850879","3.67","ÐÐ¾Ð³Ð´Ð°Ð½ ÐÐ¾Ð»Ð´Ð°Ðº","Ukrainian","224","Ð-ÐÐ-ÐÐ-ÐÐ-ÐÐ-ÐÐ-ÐÐ","2015","['Fiction', 'War', 'Military', 'Audiobook']","https://www.goodreads.com/book/show/26050275"
"Unclaimed (Turner, #2)","9780373776030","3.94","Courtney Milan","English","422","HQN Books","September 20th 2011","['Romance', 'Romance', 'Historical Romance', 'Historical', 'Historical', 'Historical Fiction']","https://www.goodreads.com/book/show/10301090-unclaimed"
"America Speaks, When will Our Hearts Listen: WHEN AMERICA BURN, SO DOES OUR CONSCIENCE","-1","3.5","Kristin  Hannah","English","40","Createspace","May 14th 2015","[]","https://www.goodreads.com/book/show/25588938-america-speaks-when-will-our-hearts-listen"
"The Heart's Invisible Furies","9781524760786","4.46","John Boyne","English","582","Hogarth Press","August 22nd 2017","['Historical', 'Historical Fiction', 'Fiction', 'Lgbt', 'Cultural', 'Ireland', 'Historical']","https://www.goodreads.com/book/show/33253215-the-heart-s-invisible-furies"
"Augustown","9781474603607","4.3","Kei Miller","English","368","Weidenfeld and Nicolson","August 11th 2016","['Fiction', 'Historical', 'Historical Fiction', 'Literary Fiction', 'Magical Realism']","https://www.goodreads.com/book/show/28447227-augustown"
"Red Notice: A True Story of High Finance, Murder, and One Manâs Fight for Justice","9781476755717","4.33","Bill Browder","English","380","Simon & Schuster","February 3rd 2015","['Nonfiction', 'Politics', 'Cultural', 'Russia', 'History', 'Biography', 'Business', 'Autobiography', 'Memoir']","https://www.goodreads.com/book/show/22609522-red-notice"
"We Were Eight Years in Power: An American Tragedy","-1","4.48","Ta-Nehisi Coates","","576","One World Publications","October 3rd 2017","['Social Movements', 'Social Justice', 'Politics']","https://www.goodreads.com/book/show/35265200-we-were-eight-years-in-power"
"The Luster of Lost Things","9780735210783","3.77","Sophie Chen Keller","English","304","G.P. Putnam's Sons","August 8th 2017","['Fiction', 'Fantasy', 'Magical Realism', 'Contemporary', 'Young Adult']","https://www.goodreads.com/book/show/33313201-the-luster-of-lost-things"
"Pimpernel (Pimpernel, #1)","-1","4.2","Sheralyn Pratt","English","280","Wicked Sassy","January 18th 2016","['Romance', 'Mystery', 'Contemporary', 'Suspense', 'Romance', 'Clean Romance', 'Romance', 'Contemporary Romance']","https://www.goodreads.com/book/show/28231595-pimpernel"
"The Hate U Give","-1","4.58","Angie Thomas","","438","Walker","April 6th 2017","['Young Adult', 'Contemporary', 'Fiction', 'Realistic Fiction']","https://www.goodreads.com/book/show/34108705-the-hate-u-give"
"The Long War (The Long Earth, #2)","9780062067777","3.59","Terry Pratchett","English","426","HarperCollins Publishers","June 18th 2013","['Science Fiction', 'Fiction', 'Fantasy']","https://www.goodreads.com/book/show/17167572-the-long-war"
"Brown Dog: Novellas","9780802193001","4.12","Jim Harrison","English","448","Grove Press","December 3rd 2013","['Fiction', 'Short Stories', 'Humor', 'Audiobook']","https://www.goodreads.com/book/show/19126872-brown-dog"
"The Intercept (Jeremy Fisk, #1)","9780062064837","3.81","Dick Wolf","English","387","Harper Collins","December 26th 2012","['Thriller', 'Fiction', 'Mystery', 'Mystery', 'Crime', 'Suspense']","https://www.goodreads.com/book/show/15755279-the-intercept"
"The Girl Before","9781786480286","3.69","J.P. Delaney","English","408","Hachette","February 2017","['Mystery', 'Thriller', 'Fiction', 'Suspense', 'Thriller', 'Mystery Thriller']","https://www.goodreads.com/book/show/31673811-the-girl-before"
"A Spy Among Friends: Kim Philby and the Great Betrayal","9780804136631","4.12","Ben Macintyre","English","368","Crown Publishers","July 29th 2014","['Nonfiction', 'History', 'Spy Thriller', 'Espionage', 'Biography']","https://www.goodreads.com/book/show/18773666-a-spy-among-friends"
"Swapped by a Kiss","9780552560962","3.7","Luisa Plaja","English","344","Random House Children's Books","April 29th 2010","['Young Adult', 'Romance']","https://www.goodreads.com/book/show/6747627-swapped-by-a-kiss"
"The Carrie Diaries (The Carrie Diaries, #1)","9780061728914","3.57","Candace Bushnell","English","389","Balzer + Bray","April 27th 2010","['Young Adult', 'Womens Fiction', 'Chick Lit', 'Fiction', 'Romance', 'Contemporary']","https://www.goodreads.com/book/show/7091370-the-carrie-diaries"
"The Piper's Son","9780670074235","4.04","Melina Marchetta","English","336","Penguin Australia/Viking","March 1st 2010","['Young Adult', 'Contemporary', 'Romance', 'Fiction', 'Realistic Fiction']","https://www.goodreads.com/book/show/7417780-the-piper-s-son"
"Brilliant Prey","-1","3.3","Brenda Wallace","English","240","Wallace Publishing","July 17th 2011","['Mystery', 'Thriller']","https://www.goodreads.com/book/show/12319384-brilliant-prey"
"Blood Law (Blood Moon Rising Trilogy, #1)","9780425240922","3.77","Karin Tabke","English","323","Berkley","May 3rd 2011","['Romance', 'Paranormal Romance', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal', 'Shapeshifters', 'Shapeshifters', 'Werewolves', 'Adult', 'Fantasy', 'Urban Fantasy']","https://www.goodreads.com/book/show/9637446-blood-law"
"40: A Doonesbury Retrospective","9780740797354","4.5","G.B. Trudeau","","696","Andrews McMeel Publishing","October 26th 2010","['Sequential Art', 'Comics', 'Humor', 'History', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Cartoon', 'Graphic Novels Comics']","https://www.goodreads.com/book/show/7965406-40"
"The Orchid House","9781451655780","3.83","Lucinda Riley","English","449","Atria Books","February 14th 2012","['Historical', 'Historical Fiction', 'Fiction', 'Romance', 'Historical']","https://www.goodreads.com/book/show/12449167-the-orchid-house"
"Chasing the Prophecy (Beyonders, #3)","-1","4.35","Brandon Mull","English","[]","Aladdin","March 12th 2013","['Fantasy', 'Young Adult', 'Adventure', 'Fiction']","https://www.goodreads.com/book/show/12095951-chasing-the-prophecy"
"Tiger (New Species, #7)","9781419939136","4.35","Laurann Dohner","English","221","Ellora's Cave","April 10th 2012","['Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Romance', 'Adult Fiction', 'Erotica']","https://www.goodreads.com/book/show/13107666-tiger"
"Treason at Lisson Grove (Charlotte & Thomas Pitt, #26)","9780345510587","3.97","Anne Perry","English","320","Ballantine Books","April 5th 2011","['Mystery', 'Historical', 'Historical Fiction', 'Historical', 'Fiction', 'Mystery', 'Historical Mystery']","https://www.goodreads.com/book/show/8872596-treason-at-lisson-grove"
"Vortex (Tempest, #2)","9780312568900","3.9","Julie Cross","English","358","Thomas Dunne Books","January 15th 2013","['Young Adult', 'Science Fiction', 'Time Travel', 'Science Fiction', 'Fantasy', 'Romance']","https://www.goodreads.com/book/show/13364300-vortex"
"Vortex (Insignia, #2)","9780062093028","4.3","S.J. Kincaid","English","390","Katherine Tegen Books","July 2nd 2013","['Young Adult', 'Science Fiction', 'Science Fiction', 'Dystopia']","https://www.goodreads.com/book/show/16101515-vortex"
"The Dave Test: A Raw Look at Real Faith in Hard Times","9781426776243","4.16","Frederick W. Schmidt Jr.","","[]","Abingdon Press","October 15th 2013","['Self Help', 'Religion', 'Nonfiction', 'Christian', 'Christian Non Fiction']","https://www.goodreads.com/book/show/17869026-the-dave-test"
"Camera Five","-1","3.43","Martyn Stratton","English","206","Martyn Stratton","November 7th 2012","['Suspense', 'Romance', 'Fantasy', 'Paranormal']","https://www.goodreads.com/book/show/16310097-camera-five"
"The Edge of Always (The Edge of Never, #2)","9781455549009","4.02","J.A. Redmerski","English","412","Forever","January 14th 2014","['Romance', 'Contemporary', 'Romance', 'Contemporary Romance', 'Did Not Finish']","https://www.goodreads.com/book/show/17899696-the-edge-of-always"
"Odin's Wolves (Raven, #3)","9780345535092","4.29","Giles Kristian","English","482","Random House Publishing Group","October 30th 2012","['Historical', 'Historical Fiction', 'Fiction', 'Historical', 'Adventure']","https://www.goodreads.com/book/show/13531842-odin-s-wolves"
"Moonlight (Knights of Black Swan, #4)","-1","4.35","Victoria Danann","English","386","7th House","May 22nd 2013","['Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Romance', 'Fantasy', 'Paranormal', 'Vampires', 'Fairies', 'Fae']","https://www.goodreads.com/book/show/17880341-moonlight"
"A Debacle of Donuts","-1","3.97","Allison M. Dickson","English","18","","","['Horror', 'Speculative Fiction', 'Short Stories']","https://www.goodreads.com/book/show/12773180-a-debacle-of-donuts"
"Milk and Filth","9780816521166","4.11","Carmen Gimenez Smith","","80","University of Arizona Press","October 10th 2013","['Poetry']","https://www.goodreads.com/book/show/17738662-milk-and-filth"
"My Soul to Keep (Soul Screamers, #3)","9780778304104","4.09","Rachel Vincent","English","378","MIRA Books","April 15th 2011","['Young Adult', 'Fantasy', 'Paranormal', 'Fantasy', 'Romance']","https://www.goodreads.com/book/show/9734454-my-soul-to-keep"
"Love at Goon Park: Harry Harlow and the Science of Affection","9780738202785","4.22","Deborah Blum","English","352","Basic Books","October 2nd 2002","['Psychology', 'Nonfiction', 'Science', 'Biography', 'History']","https://www.goodreads.com/book/show/1027539.Love_at_Goon_Park"
"Anyone but You (Twisted Lit #3)","9781440570018","3.76","Kim Askew","","224","Simon Pulse","January 1st 2014","['Young Adult', 'Romance', 'Retellings', 'Contemporary', 'Fiction', 'Romance', 'Contemporary Romance', 'Family']","https://www.goodreads.com/book/show/18177749-anyone-but-you"
"In Case We Die","9781606996751","4.23","Danny Bland","English","240","Fantagraphics","September 7th 2013","['Fiction', 'Adult Fiction', 'Novels']","https://www.goodreads.com/book/show/17591930-in-case-we-die"
"Indescribable: Encountering the Glory of God in the Beauty of the Universe","9780781406024","4.13","Louie Giglio","English","192","David C. Cook","November 1st 2011","['Christian', 'Nonfiction', 'Religion', 'Faith', 'Religion', 'Theology', 'Christian', 'Christian Non Fiction']","https://www.goodreads.com/book/show/10381269-indescribable"
"The Croning","9781597802307","3.74","Laird Barron","English","245","Night Shade Books","May 2012","['Horror', 'Fiction', 'Fantasy', 'Fantasy', 'Weird Fiction', 'Horror', 'Lovecraftian']","https://www.goodreads.com/book/show/13279700-the-croning"
"Death Cloud (Young Sherlock Holmes, #1)","9780330511988","3.69","Andy Lane","English","313","Macmillan Children's","June 4th 2010","['Mystery', 'Young Adult', 'Historical', 'Historical Fiction', 'Adventure', 'Fiction']","https://www.goodreads.com/book/show/7600676-death-cloud"
"The Heart of a Gypsy","9781478172208","3.59","Roberta Kagan","English","246","CreateSpace Independent Publishing Platform","July 1st 2012","['Historical', 'Historical Fiction', 'Romance', 'Historical', 'Romance', 'Historical Romance', 'Business', 'Amazon']","https://www.goodreads.com/book/show/15742524-the-heart-of-a-gypsy"
"Capital","9780571234608","3.69","John Lanchester","English","577","Faber & Faber","February 20th 2012","['Fiction', 'Contemporary', 'Novels', 'European Literature', 'British Literature', 'Economics', 'Audiobook', 'Literature', 'Book Club', 'Literary Fiction', 'Humor']","https://www.goodreads.com/book/show/12039943-capital"
"Secrets of the Demon (Kara Gillian, #3)","9780756406523","4.08","Diana Rowland","English","310","DAW","January 4th 2011","['Fantasy', 'Urban Fantasy', 'Paranormal', 'Demons', 'Fantasy', 'Paranormal', 'Fantasy', 'Romance', 'Romance', 'Paranormal Romance', 'Fantasy', 'Magic']","https://www.goodreads.com/book/show/8107779-secrets-of-the-demon"
"Hinterland","9781608196784","3.85","Caroline Brothers","English","256","Bloomsbury USA","March 27th 2012","['Fiction', 'Contemporary', 'Historical', 'Historical Fiction', 'Adventure', 'Survival', 'Drama', 'Novels']","https://www.goodreads.com/book/show/12159295-hinterland"
"Scrap Metal","-1","4.01","Harper Fox","English","296","Samhain Publishing, Ltd.","March 27th 2012","['Romance', 'M M Romance', 'Romance', 'Contemporary']","https://www.goodreads.com/book/show/13157635-scrap-metal"
"Beckon","9781414338736","3.8","Tom Pawlik","English","402","Tyndale House Publishers","April 1st 2012","['Christian Fiction', 'Fiction', 'Thriller', 'Horror', 'Christian', 'Science Fiction', 'Suspense']","https://www.goodreads.com/book/show/9803223-beckon"
"So Good They Can't Ignore You","9781619697539","4.09","Cal Newport","English","[]","Hachette Audio","September 18th 2012","['Nonfiction', 'Business', 'Self Help', 'Self Help', 'Personal Development']","https://www.goodreads.com/book/show/15898616-so-good-they-can-t-ignore-you"
"War of the Whales: A True Story","9781451645019","4.05","Joshua    Horwitz","English","426","Simon  Schuster","July 1st 2014","['Nonfiction', 'Science', 'Animals', 'Environment', 'Nature']","https://www.goodreads.com/book/show/18774982-war-of-the-whales"
"The Folly of Fools: The Logic of Deceit and Self-Deception in Human Life","
                  9780465027","3.54","Robert Trivers","English","397","Basic Books","October 2011","['Psychology', 'Science', 'Nonfiction', 'Philosophy', 'Science', 'Biology', 'Biology', 'Evolution']","https://www.goodreads.com/book/show/13033022-the-folly-of-fools"
